"subject","activity","tbodyaccxmean.mean","tbodyaccymean.mean","tbodyacczmean.mean","tbodyaccxstd.mean","tbodyaccystd.mean","tbodyacczstd.mean","tgravityaccxmean.mean","tgravityaccymean.mean","tgravityacczmean.mean","tgravityaccxstd.mean","tgravityaccystd.mean","tgravityacczstd.mean","tbodyaccjerkxmean.mean","tbodyaccjerkymean.mean","tbodyaccjerkzmean.mean","tbodyaccjerkxstd.mean","tbodyaccjerkystd.mean","tbodyaccjerkzstd.mean","tbodygyroxmean.mean","tbodygyroymean.mean","tbodygyrozmean.mean","tbodygyroxstd.mean","tbodygyroystd.mean","tbodygyrozstd.mean","tbodygyrojerkxmean.mean","tbodygyrojerkymean.mean","tbodygyrojerkzmean.mean","tbodygyrojerkxstd.mean","tbodygyrojerkystd.mean","tbodygyrojerkzstd.mean","tbodyaccmagmean.mean","tbodyaccmagstd.mean","tgravityaccmagmean.mean","tgravityaccmagstd.mean","tbodyaccjerkmagmean.mean","tbodyaccjerkmagstd.mean","tbodygyromagmean.mean","tbodygyromagstd.mean","tbodygyrojerkmagmean.mean","tbodygyrojerkmagstd.mean","fbodyaccxmean.mean","fbodyaccymean.mean","fbodyacczmean.mean","fbodyaccxstd.mean","fbodyaccystd.mean","fbodyacczstd.mean","fbodyaccjerkxmean.mean","fbodyaccjerkymean.mean","fbodyaccjerkzmean.mean","fbodyaccjerkxstd.mean","fbodyaccjerkystd.mean","fbodyaccjerkzstd.mean","fbodygyroxmean.mean","fbodygyroymean.mean","fbodygyrozmean.mean","fbodygyroxstd.mean","fbodygyroystd.mean","fbodygyrozstd.mean","fbodyaccmagmean.mean","fbodyaccmagstd.mean","fbodyaccjerkmagmean.mean","fbodyaccjerkmagstd.mean","fbodygyromagmean.mean","fbodygyromagstd.mean","fbodygyrojerkmagmean.mean","fbodygyrojerkmagstd.mean","tbodyaccxmean.sd","tbodyaccymean.sd","tbodyacczmean.sd","tbodyaccxstd.sd","tbodyaccystd.sd","tbodyacczstd.sd","tgravityaccxmean.sd","tgravityaccymean.sd","tgravityacczmean.sd","tgravityaccxstd.sd","tgravityaccystd.sd","tgravityacczstd.sd","tbodyaccjerkxmean.sd","tbodyaccjerkymean.sd","tbodyaccjerkzmean.sd","tbodyaccjerkxstd.sd","tbodyaccjerkystd.sd","tbodyaccjerkzstd.sd","tbodygyroxmean.sd","tbodygyroymean.sd","tbodygyrozmean.sd","tbodygyroxstd.sd","tbodygyroystd.sd","tbodygyrozstd.sd","tbodygyrojerkxmean.sd","tbodygyrojerkymean.sd","tbodygyrojerkzmean.sd","tbodygyrojerkxstd.sd","tbodygyrojerkystd.sd","tbodygyrojerkzstd.sd","tbodyaccmagmean.sd","tbodyaccmagstd.sd","tgravityaccmagmean.sd","tgravityaccmagstd.sd","tbodyaccjerkmagmean.sd","tbodyaccjerkmagstd.sd","tbodygyromagmean.sd","tbodygyromagstd.sd","tbodygyrojerkmagmean.sd","tbodygyrojerkmagstd.sd","fbodyaccxmean.sd","fbodyaccymean.sd","fbodyacczmean.sd","fbodyaccxstd.sd","fbodyaccystd.sd","fbodyacczstd.sd","fbodyaccjerkxmean.sd","fbodyaccjerkymean.sd","fbodyaccjerkzmean.sd","fbodyaccjerkxstd.sd","fbodyaccjerkystd.sd","fbodyaccjerkzstd.sd","fbodygyroxmean.sd","fbodygyroymean.sd","fbodygyrozmean.sd","fbodygyroxstd.sd","fbodygyroystd.sd","fbodygyrozstd.sd","fbodyaccmagmean.sd","fbodyaccmagstd.sd","fbodyaccjerkmagmean.sd","fbodyaccjerkmagstd.sd","fbodygyromagmean.sd","fbodygyromagstd.sd","fbodygyrojerkmagmean.sd","fbodygyrojerkmagstd.sd"
5,"walking",0.27784234625,-0.0172850317482679,-0.107741776464286,-0.294098534232143,0.0767484028053571,-0.45702143625,0.972624959821429,-0.100440285303571,0.00247623628392857,-0.979348381428571,-0.961585474821429,-0.964580803928571,0.0845888833571429,-0.0163194101232143,8.32159351785732e-05,-0.302891024625,-0.0910397428607143,-0.612895318571429,-0.0488919896632143,-0.0690135249642857,0.0815435495892857,-0.490877497857143,-0.504622029821429,-0.318700615178571,-0.0888408355267857,-0.0449559531089286,-0.0482679596035714,-0.357681403285714,-0.57143812375,-0.157682543983929,-0.158338674394643,-0.377178733392857,-0.158338674394643,-0.377178733392857,-0.288333024071429,-0.282242276785714,-0.355933083571429,-0.492176823571429,-0.444532485357143,-0.48919974625,-0.287782607410714,0.00946037755178572,-0.490251090714286,-0.297517355196429,0.0426026830839286,-0.483059957321429,-0.344954806428571,-0.181055554206071,-0.590496615535714,-0.3213903195,-0.0545213604089286,-0.633429995714286,-0.372668749642857,-0.513951718392857,-0.213127031035714,-0.529392790178571,-0.502683380535714,-0.420367075178571,-0.304992488892857,-0.519636926071429,-0.269481661080357,-0.305685376071429,-0.484262828928571,-0.589741506785714,-0.548053574821429,-0.455665300892857,0.0507862913828755,0.0243016585193602,0.0236815080631802,0.142228495741582,0.0926102061406928,0.0570937299424293,0.00514523769362716,0.0383340368183291,0.0246729851824751,0.00965441716992014,0.0484631218709146,0.0236232909160295,0.257387867337054,0.289513003908101,0.160871491358326,0.135157326527959,0.0901311469568408,0.0946830754295485,0.114150336289954,0.0521794967863954,0.045582414103821,0.0690386213423936,0.0639311572637523,0.0680191539317582,0.152498348004673,0.113054202224812,0.127459765484384,0.0968126193145873,0.0803707511393375,0.100682574669532,0.113738101295067,0.0796270989480372,0.113738101295067,0.0796270989480372,0.101371673579424,0.0821845650932257,0.0734970286637616,0.0619615390142644,0.0726038276816237,0.0811263694002373,0.134142918997005,0.089646947513065,0.0897712004202102,0.150153271895493,0.0979167737076255,0.0465153093839638,0.120428228851777,0.0783294912493145,0.100369427248183,0.143930261600012,0.113243086940353,0.0921944195673521,0.102723956279319,0.0648763483039646,0.0819637676946632,0.064793542235408,0.0652318136372131,0.0658849390214907,0.108721100773677,0.0555453935400008,0.0987642079237486,0.0847891934642955,0.0607286810067495,0.0675103116992184,0.0691397889068189,0.0969578104477468
6,"downstairswalking",0.277045258145833,-0.019536840063125,-0.107209356208333,0.383681639791667,0.360164958768542,-0.320204232520417,0.928531455208333,-0.214046334375,-0.00307981704708333,-0.9544062675,-0.93357760125,-0.934378766458333,0.103681343708333,0.00987685807166667,-0.00932470617291667,0.165271070858333,0.276544029529167,-0.336817322270833,-0.0960837437708333,-0.0341782208604167,0.0870012595210417,-0.19830385328125,-0.18922957,-0.0940797929729167,-0.0256452232354167,-0.0768089915604167,-0.0372228650416667,0.0393387960854167,-0.193508405479167,0.193206498960417,0.333754731458333,0.373611914166667,0.333754731458333,0.373611914166667,0.10384507225,0.209502174375,0.0142677821595833,-0.0426276750979167,-0.0829366854166667,-0.111228416159583,0.328308506041667,0.339771173822917,-0.277602590916667,0.403369766666667,0.283247837625,-0.4060143105,0.136554991314583,0.1372024523,-0.283086205125,0.0886515099394167,0.341242392604167,-0.389057047125,0.0633716052854167,-0.130327465789583,0.15284524938125,-0.286724914610417,-0.235470976166667,-0.275667262770833,0.395958034583333,0.1446227570625,0.243834258785417,0.15480886140625,-0.0143735434,-0.242353857320833,-0.132705384364583,-0.145733545496458,0.119287228922879,0.0307480091325881,0.0434352376830864,0.0803490331684651,0.160444377243891,0.228567592818057,0.0125483401850076,0.026252364029716,0.0203395447036967,0.0219461602734118,0.0281424655821412,0.0313001538449719,0.437932185588661,0.329900300238276,0.199087626385626,0.0993197423777577,0.189955445481949,0.317309981588902,0.341506195840694,0.196997045101568,0.0738606081234523,0.250494940944112,0.227459543498857,0.117383925248302,0.186945908960274,0.162311776447013,0.207275534143569,0.339135474982518,0.260933605031901,0.228192000470509,0.0806361927100055,0.0946696030523528,0.0806361927100055,0.0946696030523528,0.136207554374904,0.173756276652426,0.183398454657001,0.25653609058675,0.237187284185937,0.280131132614001,0.097748222445649,0.178097380931703,0.276805731452725,0.097737231698881,0.153142553298758,0.182439980373577,0.107784699768623,0.157849912512005,0.339563211731471,0.109788843608493,0.225402072589205,0.298565819536791,0.300636269006022,0.212512746500915,0.159358685533855,0.24920387537852,0.240602326706601,0.0975890868332839,0.129878416684008,0.090294361811139,0.163637781175149,0.201631338248285,0.273489350271452,0.228514384237048,0.276591231657055,0.27083264012352
6,"lying",0.248656520140351,-0.0102529170561404,-0.133119570368421,-0.934049422052632,-0.924644826385965,-0.925216100350877,-0.47670987877193,0.956593814210526,0.175867709021053,-0.887746310350877,-0.959161956491228,-0.928130738421053,0.0963481955263158,-0.00114529240245614,0.00328817288070175,-0.966341054736842,-0.933674494385965,-0.959646055263158,-0.0079605026754386,-0.107218315054386,0.179102058245614,-0.955378225087719,-0.943634949473684,-0.939141878596491,-0.111267284631579,-0.0424104289992982,-0.0717774743859649,-0.939611608245614,-0.958628819649123,-0.959579071578947,-0.918878850824561,-0.897326245964912,-0.918878850824561,-0.897326245964912,-0.954750504912281,-0.950341934385965,-0.908980174736842,-0.920914497017544,-0.955645738245614,-0.953157001578947,-0.939114254210526,-0.923706791403509,-0.938044912280702,-0.932462941461404,-0.929711219929825,-0.924004748421053,-0.967072436842105,-0.936043420175439,-0.954425844736842,-0.968619159473684,-0.935717452807018,-0.963567540877193,-0.935439769649123,-0.941771544385965,-0.932636612807018,-0.962164978596491,-0.945365097894737,-0.947136774385965,-0.91235165222807,-0.905373979824561,-0.948655471052632,-0.951552664035088,-0.930153639473684,-0.928694890175439,-0.953695957368421,-0.955504654561404,0.182203788482937,0.0327067871030807,0.0467217322530643,0.151948664730761,0.152057088604197,0.111735231644563,0.064368980271152,0.0457814102782673,0.170870489276555,0.319947213825195,0.140541657730915,0.120444070745871,0.102873832883065,0.0704772337284952,0.050263308749424,0.0339690033894005,0.0784670407315692,0.0493168005841121,0.0648531456146675,0.113533730577901,0.227640219916696,0.0521436324248026,0.0544842376093719,0.0693590474623036,0.0316452058687187,0.0355301565110952,0.0417380268070414,0.078585407895559,0.0369715894928066,0.0502360083095056,0.156287547724594,0.259192820632576,0.156287547724594,0.259192820632576,0.0537101160922237,0.0588268752860097,0.132426389705204,0.0899748104080485,0.0474279121501477,0.0504663083200386,0.132713012965206,0.126599647877622,0.0843637289049594,0.159117713892369,0.154864715226091,0.117254040425906,0.033256671510208,0.0730186804912866,0.0538796787563071,0.0317878618518604,0.0794930396763768,0.0449881138134471,0.0783857108197359,0.0570927683020906,0.0790143737754019,0.043461401813598,0.0526747746811812,0.05977859371055,0.205302523745718,0.244579027722981,0.0601005399923536,0.0573078031701282,0.0746722037738217,0.0852862698312452,0.0501821194067944,0.0476389276675891
6,"sitting",0.276778487454545,-0.0145911615290909,-0.110127728709091,-0.980164933636364,-0.923682131090909,-0.925797097090909,0.933692934909091,0.0682628663363636,0.0695219657167273,-0.988872369272727,-0.960875994727273,-0.955475832363636,0.0754721635223636,2.55649800000023e-06,0.00623727782090909,-0.969929476363636,-0.945143686181818,-0.958572952545454,-0.0372442282830909,-0.0899083302550909,0.0854346006181818,-0.957367681818182,-0.944130044727273,-0.939681350909091,-0.0936693524363636,-0.0333986700025455,-0.0465504310978182,-0.943714804727273,-0.961780726363636,-0.958787671272727,-0.949543531272727,-0.931572655636364,-0.949543531272727,-0.931572655636364,-0.962733502,-0.948181827818182,-0.932703812181818,-0.921259472727273,-0.962929227818182,-0.950150571818182,-0.975351454727273,-0.928264365454545,-0.935798115272727,-0.982451284727273,-0.925676956,-0.925768475636364,-0.971037479818182,-0.947070821272727,-0.954199785636364,-0.971488767454545,-0.946880042,-0.961636555090909,-0.939671400545455,-0.943857393090909,-0.934764895454545,-0.963407046545455,-0.944901470363636,-0.947326797818182,-0.935750391272727,-0.939547202909091,-0.948348653636364,-0.947304700363636,-0.929725679272727,-0.929549141636364,-0.952034566,-0.951196693454545,0.00981744014837545,0.024077750181471,0.0314743844557044,0.0178855206894757,0.0871785258085262,0.0647735075134882,0.0351301505600256,0.132095327792236,0.1603115170363,0.0205606464303575,0.071132240557587,0.0559584769359493,0.0155751220324257,0.0439700014950925,0.046751748782096,0.0239372509886157,0.0494984515120832,0.0380347320661316,0.0484204231854482,0.0415554166469855,0.111387825371012,0.0405654497053043,0.0453870607129632,0.0703447623901908,0.0226392880593508,0.0314665709614779,0.0304382050327931,0.0582920102190318,0.0302461935758091,0.0534198180805088,0.0509301961454652,0.0835764698352372,0.0509301961454652,0.0835764698352372,0.0279697071946088,0.0568163275781368,0.0716312864029004,0.0831664421286175,0.029347673597507,0.0567069486695279,0.0221698087350371,0.0759243769753442,0.0567371016935405,0.0159686416323696,0.0877045143207204,0.0649356831430048,0.0234969042513211,0.0466228697604936,0.039862221005044,0.0224811583120887,0.0496654741849047,0.0366845496612847,0.057153395232096,0.048245864748515,0.0774116837740725,0.0354680066066443,0.0436141870977363,0.0619456524011726,0.0712003973358322,0.0773984388876707,0.0517539460683171,0.0629154827227851,0.071766057189576,0.0773640022273463,0.0523291472878522,0.0586855372289245
6,"standing",0.280346248596491,-0.0181236327175439,-0.112172831947368,-0.981758159649123,-0.921493191754386,-0.925692371929825,0.945139003859649,-0.230251036140351,0.0139193473596491,-0.985583066842105,-0.96844910122807,-0.942795062280702,0.0730699604561404,0.00871883993421053,-0.00481712245438596,-0.973132635789474,-0.949362277017544,-0.967547241754386,-0.028251913022807,-0.0589823639438597,0.0767394745964912,-0.947561298596491,-0.94248658631579,-0.947782155964912,-0.103292534210526,-0.0428828304736842,-0.0506432189438596,-0.946423593157895,-0.962422163684211,-0.962758177192982,-0.945022876491228,-0.939310249649123,-0.945022876491228,-0.939310249649123,-0.967102436140351,-0.956099145964912,-0.939404744385965,-0.915891572982456,-0.963406222982456,-0.952536233859649,-0.977100287368421,-0.930336471754386,-0.942864017017544,-0.984067374035088,-0.921449111052632,-0.922067224210526,-0.97348053877193,-0.951405464912281,-0.963743518070175,-0.975235677719298,-0.950681450350877,-0.969895845789474,-0.931612384385965,-0.943273146140351,-0.943239602105263,-0.952817395263158,-0.942539174210526,-0.95445570245614,-0.945949804035088,-0.94456410754386,-0.955914005438597,-0.95538157877193,-0.926664297017544,-0.923108761578947,-0.955425138245614,-0.952088499473684,0.0247417204923232,0.0160668730646229,0.0400345490862676,0.021305696597399,0.0664296875345012,0.0711178378411802,0.0193390828799334,0.0458532744326772,0.133945839190938,0.0356107834680197,0.0438052545765274,0.0708717443975472,0.0154477496563646,0.0198000918861882,0.0408159301153223,0.0260909658968227,0.0494509371824264,0.0310588634309076,0.0150843322588955,0.0695176776859537,0.0434920929519748,0.0533757990277671,0.0564731705989746,0.0380838947039424,0.0323761181758531,0.0190905501268747,0.0276527635793034,0.0622567796056413,0.0367045596449726,0.0357343151430579,0.051911456460935,0.0660978151560059,0.051911456460935,0.0660978151560059,0.0297227292994612,0.0475972540978781,0.0505154683291645,0.0955679791900444,0.0333030718959843,0.055605310367054,0.0251631001644194,0.059139740889116,0.054206297065104,0.0197119946800605,0.0664718815070497,0.0748331873855085,0.0265043710910996,0.0448313930052532,0.0340469873344899,0.0233227801928804,0.0515212064625093,0.0282211473512756,0.0739045735478646,0.0567961998809088,0.0482549078327827,0.0469853975436085,0.0561166828540136,0.0313085469129057,0.0541200915149703,0.0622194220025075,0.0464703483455827,0.0492455503092473,0.0798787032486277,0.0898456409007628,0.0494832324034759,0.0593506425149341
6,"upstairswalking",0.268229355098039,-0.0272425385070588,-0.122082438784314,-0.0501350188513725,0.189276117327451,-0.353519514896078,0.913632241568627,-0.340732608823529,-0.0184608964392157,-0.959399425098039,-0.912900683137255,-0.906196352156863,0.07210675,0.00371343419607843,-0.00237816579411765,-0.180301156098039,-0.0413994646723529,-0.560830688235294,-0.0767406825588235,-0.0518981989072549,0.0664234025976471,-0.321973723647059,-0.315799901607843,-0.18390018167451,-0.0652024492378431,-0.0457705354509804,-0.0576800048435294,-0.186763293747059,-0.486494120980392,-0.170814790834118,0.0177790974433333,-0.0791508842176471,0.0177790974433333,-0.0791508842176471,-0.207379799254902,-0.169970363039216,-0.12912124415098,-0.199893710196078,-0.342895367921569,-0.440079851313725,-0.131075372803922,0.0978035099588235,-0.42724809972549,-0.0211335627276471,0.159123777172549,-0.36587418445098,-0.244812769960784,-0.122991594331373,-0.549314615882353,-0.186815074235294,-0.0169811409705882,-0.571673957058824,-0.115065008156863,-0.329653779629412,-0.0464142110215686,-0.390248128039216,-0.31361857145098,-0.309998085098039,-0.0819479396203922,-0.222161433666667,-0.169868234496078,-0.177734840922353,-0.230627015078431,-0.318173892545098,-0.45923633377451,-0.455937719019608,0.0665411772113639,0.0383346599462068,0.042472955096792,0.0501491085551946,0.0885171799758256,0.133399229340604,0.0181059663234424,0.035169900841709,0.0271429948047537,0.0244532097886467,0.0575687610997818,0.049800976193134,0.263193167504759,0.23477348177328,0.171532740896151,0.081847835601888,0.127601917303728,0.171765869828319,0.29666203379451,0.215071878083814,0.06447997200479,0.162760454974982,0.162126333193722,0.0880717880464277,0.25630641900437,0.19943227003526,0.205231615167056,0.226491816635667,0.1629546205805,0.131667541335315,0.0560479629421735,0.0922404047022557,0.0560479629421735,0.0922404047022557,0.0929074476372824,0.122085480554994,0.12172288304844,0.180284767178561,0.153515298765325,0.169741556217869,0.0827568894563117,0.124900978724594,0.158971512162049,0.0553609314261526,0.0819219579390274,0.115836754617563,0.081438925746615,0.122348259129018,0.161309133850259,0.0897425453001586,0.139251439123523,0.184505003124684,0.194740392130923,0.174130794860198,0.121903086770675,0.16227882415275,0.159653811977407,0.0752007247741567,0.107349833943304,0.0842688735601998,0.118369467088476,0.145710844282395,0.184328805683134,0.152062444478692,0.156906071262415,0.179304541880506
6,"walking",0.283658868070175,-0.0168954189082456,-0.110303165877193,-0.296538717368421,0.164213884996491,-0.504324207192982,0.958067455087719,-0.214694852280702,0.0331888826842105,-0.977779896491228,-0.964248568070175,-0.957205025789474,0.0699585876912281,-0.0164831715964912,-0.00738931200701754,-0.132784766936842,0.00808897373684211,-0.575777466491228,-0.025509618645614,-0.0744462466,0.0838808799280702,-0.446020952631579,-0.331702267894737,-0.383139334736842,-0.0878891090105263,-0.0362308971842105,-0.0539597284210526,-0.18260093354386,-0.416390246140351,-0.166684422233333,-0.166840713631579,-0.266734167368421,-0.166840713631579,-0.266734167368421,-0.195117026052632,-0.0706029648421053,-0.281207841122807,-0.36560291677193,-0.321290483140351,-0.364708342315789,-0.187934323140351,0.140781621991228,-0.498520164385965,-0.34522769,0.101699642168947,-0.550474621754386,-0.150942917824561,-0.0753742321614035,-0.541438616140351,-0.19269469414386,0.0314450678263158,-0.608624354210526,-0.239650710533333,-0.341378429473684,-0.203575458733333,-0.515323854385965,-0.332008706842105,-0.512209233508772,-0.201386607649123,-0.421683093508772,-0.055401423331579,-0.0964999702982456,-0.329681123368421,-0.510648322631579,-0.366500534122807,-0.408078906482456,0.0568551347099674,0.024445224935336,0.023941909857443,0.0659049131850276,0.109671992909463,0.0980529054392464,0.008161409803268,0.020822147319348,0.015944549820452,0.0111403990706228,0.0320474415395788,0.0284957917387544,0.245217381650096,0.336428023348686,0.138009083599032,0.105856316955851,0.130803822518096,0.187145478312489,0.11530926651096,0.0652649973958024,0.0359924567593571,0.0989182696852663,0.0941094223531519,0.109071076208325,0.177450965717027,0.187831855863239,0.186223075413971,0.215179921696873,0.17034920714096,0.212738282521576,0.0638785414752909,0.0815755717446912,0.0638785414752909,0.0815755717446912,0.0928900441822724,0.115451773598092,0.0856723642333461,0.128072573383576,0.170157776952393,0.194482933264699,0.0929827296505198,0.135715267393561,0.14148784787011,0.0635795188350674,0.101122912479409,0.0675211750746108,0.106662002478042,0.128110047583152,0.19386458142949,0.105274373137207,0.13887678655972,0.182836365980521,0.175392324376901,0.122803587608037,0.15544883881704,0.0865096492694139,0.0837004945807411,0.0828904920647733,0.100720108899985,0.0711911780952648,0.13683471169297,0.103573656875052,0.161276576239995,0.091485417051395,0.191669289650597,0.188655806778121
7,"downstairswalking",0.28030708,-0.0166332372978723,-0.096938308587234,0.0660815600978723,-0.138179072734043,-0.0636402447755319,0.930623632765957,-0.12987167306383,-0.154935538544681,-0.964875962978723,-0.952678693617021,-0.92875646893617,0.0968926184638298,-0.0191061075170213,-0.0160390392510638,0.0285033927287234,-0.296279674759574,-0.347107758021277,-0.105409612961702,-0.049717460606383,0.116894769042766,-0.407744096,-0.29262613606383,-0.401051415531915,-0.0597273512680851,-0.0381904275744681,-0.0789469342553192,-0.510731018297872,-0.299520205208511,-0.425200371553192,0.0198795285851064,0.214544028088723,0.0198795285851064,0.214544028088723,-0.170319619372979,0.0901836280510638,-0.18874081887234,-0.259751603446809,-0.399229959148936,-0.29477867693617,0.0443428315319149,-0.145302311446808,-0.139216222106383,0.0730110797851064,-0.190187141297872,-0.100121492529787,-0.0305226686191489,-0.316236510319149,-0.296494902765957,-0.00426289144680851,-0.324378560319149,-0.397774503468085,-0.33930147,-0.21444307293617,-0.299600267680851,-0.432730974446809,-0.351717743191489,-0.495120053191489,0.218911066191489,0.0214440976893617,0.067389886106383,0.107856840302128,-0.255045057404255,-0.396909651702128,-0.289096677191489,-0.353544695678723,0.076553503161455,0.0216440361598095,0.0367011271402464,0.173790891837221,0.211689581089966,0.23677422012416,0.0290053310589837,0.0164645936152418,0.148722948066823,0.0176238141630511,0.0187182064640027,0.0591080422522958,0.319905190243476,0.252391665371658,0.30356104452537,0.177381933595935,0.200298743379888,0.107303664305989,0.324554079706703,0.142413650144008,0.176502469530952,0.161174008358665,0.131667835476521,0.0937377606396075,0.172718048361181,0.180259115326044,0.18191974914144,0.11334230119696,0.168001697485963,0.168087645212965,0.164585669752721,0.135230881480126,0.164585669752721,0.135230881480126,0.148452937345064,0.157792713205463,0.143339879347726,0.137552421873094,0.120702012324348,0.186627438006956,0.186097245971637,0.223912564982395,0.16022223951875,0.178448539597452,0.197801142782624,0.26962317874018,0.16778398770563,0.194503981311999,0.10737833655919,0.194026648388926,0.199547166591171,0.123299051200959,0.155718449270277,0.159804985805042,0.150929265382327,0.163605964985365,0.116122099360199,0.0721570959074467,0.156639344392018,0.115592271762761,0.163072382821931,0.175629421075325,0.148552362379981,0.124181304311455,0.183350840431357,0.183100045202956
7,"lying",0.250176694038462,-0.0204411516884615,-0.101361036576923,-0.93651361,-0.926262668653846,-0.952978365961539,-0.502814250576923,0.393444278076923,0.907537823461538,-0.914221270096154,-0.955543549230769,-0.961908984423077,0.0968904018076923,0.0250624183634615,-0.0131653918205769,-0.980977756153846,-0.973093160192308,-0.972983064230769,-0.00282641913096154,-0.133605695057692,0.155920029769231,-0.9601268225,-0.945071935384615,-0.955294890576923,-0.105944243484615,-0.0358897425826923,-0.0671901794615385,-0.9738372325,-0.976483727307692,-0.988871878269231,-0.936392023846154,-0.907039513153846,-0.936392023846154,-0.907039513153846,-0.980127239615385,-0.967310932307692,-0.915793634807692,-0.918662459038462,-0.983008829038462,-0.971205137884615,-0.953424245576923,-0.942193953846154,-0.958611644615385,-0.931120580576923,-0.922917902307692,-0.953380646346154,-0.980393046923077,-0.972531648846154,-0.969524977692308,-0.983560175384615,-0.975886145,-0.975072995192308,-0.953684547692308,-0.957570207692308,-0.956905310961538,-0.962348254423077,-0.939727873653846,-0.9588764125,-0.927976880634615,-0.910542462919231,-0.968066259230769,-0.965359228076923,-0.941130719230769,-0.918892518653846,-0.974117912115385,-0.969403035384615,0.123395733951572,0.0298668405579687,0.0273820839301544,0.10701975087485,0.125168803441703,0.0925581387278665,0.0672540703645507,0.184214913410246,0.0909288486377244,0.227945127244535,0.0939852971109745,0.105621644965589,0.089467042330482,0.0635084667466523,0.0558599374104836,0.0290575657500872,0.0435718274943604,0.0422226365803924,0.0520510974265586,0.143038720837452,0.176018663122322,0.0683713592096533,0.0374652782666264,0.0627954599624237,0.04519219575808,0.0238238151937742,0.0449499134473535,0.0447140050893668,0.0362257494976947,0.017344120086186,0.0980474316085806,0.218825798092005,0.0980474316085806,0.218825798092005,0.0273907049133453,0.0631803755243772,0.112921555618038,0.106394137956809,0.0239174271489564,0.0526356732549029,0.107049047045074,0.102525382687952,0.0759049242964917,0.107412026315404,0.128206123062549,0.094483043169371,0.0298335746399335,0.0449813872851781,0.0466686150886098,0.0255593651209496,0.0385997010436606,0.0379158726440118,0.0866023454474237,0.0442247055080177,0.0627873979879576,0.0627095532048205,0.0341831004390261,0.0572301308844113,0.174042582224333,0.206131866161522,0.0593288543360227,0.067698167575653,0.0859799774409185,0.101689006875481,0.0456397308521089,0.057423712281623
7,"sitting",0.284674637291667,-0.01461097580375,-0.122464597625,-0.972668374583333,-0.909454698541667,-0.8565329414375,0.969147824375,0.00608846646041667,0.0649636250354167,-0.957082433333333,-0.945436264583333,-0.868602535416667,0.0668519793125,0.0116863419310417,0.0162004141964583,-0.982158098125,-0.969458676458333,-0.972256472708333,-0.04963797197125,-0.03361196465625,0.0259476655145833,-0.941870953333333,-0.944124336458333,-0.937021208541667,-0.0938155625083333,-0.0396444885,-0.0454566269166667,-0.974369045625,-0.981024680625,-0.980954665416667,-0.918432107083333,-0.881957619770833,-0.918432107083333,-0.881957619770833,-0.976559676458333,-0.970243274166667,-0.897870535,-0.898063314375,-0.981665122291667,-0.976214430208333,-0.972697126875,-0.93149063375,-0.904675337916667,-0.972879966041667,-0.904629195833333,-0.844083052916667,-0.982037243958333,-0.969423612916667,-0.968503504791667,-0.984026344375,-0.971814980208333,-0.974699194375,-0.9436317575,-0.956678065,-0.9474199325,-0.9427264225,-0.93824472,-0.939826018125,-0.90895677625,-0.88691563825,-0.970954184166667,-0.9684948675,-0.933081955208333,-0.895804978125,-0.978634991458333,-0.97496593875,0.0417043335874915,0.0235582249662006,0.0941410543645539,0.0668746430432182,0.149536328357544,0.236102075162264,0.0125423322854295,0.0317628420968716,0.0459758454500091,0.135983386683859,0.11073836579053,0.281855507948425,0.0476426152825356,0.0693309436303856,0.147585926026741,0.0198245388155425,0.034384777067985,0.0238262815220355,0.0689313780959484,0.162447435933108,0.206582201223782,0.12141974310634,0.0582624058135478,0.095315158023498,0.0408371745206157,0.0314240759879636,0.0357699026102627,0.0410961684435946,0.0190858424653764,0.028216395579483,0.13018496706435,0.230952076761905,0.13018496706435,0.230952076761905,0.0220847277684382,0.0361366675636655,0.149219008155401,0.153806265176827,0.0220063127617144,0.0310308754266965,0.0603515071900104,0.105346634793111,0.162290124310159,0.0694494866898277,0.159499199735001,0.252918605048468,0.0214353827251182,0.0346352505395412,0.0265395076995929,0.0160555223639233,0.0316853514419166,0.0213690543455342,0.0969730158689986,0.0442077194325839,0.0703170403927838,0.125253086698028,0.0655065181362987,0.0937128750347803,0.17328426564155,0.22177490166285,0.0327292813503884,0.0404558038353124,0.0885514137765677,0.163331493606235,0.0251213519945143,0.0358163647462564
